id_codedep_codecommune,Code_postal,Id_bien,Surface_carrez,Type_local,Total_piece
92046,92240,8784,69.13,Appartement,2
92060,92350,8785,42.23,Appartement,2
92060,92350,8786,49.91,Appartement,2
92060,92350,8787,64.54,Appartement,3
92062,92800,8788,39.85,Appartement,2
92062,92800,8789,39.61,Appartement,1
92073,92150,8790,65.93,Appartement,3
92077,92410,8791,40.19,Appartement,2
93005,93600,8792,132,Maison,3
93014,93390,8793,56.03,Appartement,3
93045,93260,8794,42.02,Appartement,2
93046,93190,8795,28,Appartement,1
93048,93100,8796,39.13,Appartement,2
93050,93330,8797,76.7,Appartement,3
93061,93310,8798,34.73,Appartement,2
93062,93340,8799,67.3,Appartement,3
93066,93200,8800,36.95,Appartement,2
93066,93200,8801,29.03,Appartement,2
93077,93250,8802,36.03,Appartement,1
94001,94480,8803,33.98,Appartement,2
94016,94230,8804,62.91,Appartement,3
94021,94550,8805,81.82,Appartement,4
94022,94600,8806,25.98,Appartement,1
94022,94600,8807,39.91,Appartement,2
94033,94120,8808,139.31,Appartement,4
94033,94120,8809,101.51,Appartement,3
94034,94260,8810,60.76,Appartement,4
94041,94200,8811,44.45,Appartement,2
94041,94200,8812,45.07,Appartement,2
94042,94340,8813,77.56,Appartement,3
94046,94700,8814,38.73,Appartement,2
94058,94170,8815,86.57,Appartement,4
94068,94100,8816,62.15,Appartement,3
94068,94100,8817,70.04,Appartement,4
94073,94320,8818,87.87,Appartement,4
94076,94800,8819,17.85,Appartement,1
94080,94300,8820,61.25,Appartement,3
95018,95100,8821,56.83,Appartement,3
95051,95250,8822,91.2,Appartement,4
95060,95550,8823,31.2,Appartement,2
95078,95650,8824,97.8,Maison,4
95127,95800,8825,37.92,Appartement,2
95197,95170,8826,90.77,Appartement,4
95219,95120,8827,73.71,Appartement,4
95219,95120,8828,94.94,Appartement,5
95488,95480,8829,100.14,Maison,3
95488,95480,8830,105.41,Maison,5
95488,95480,8831,35.38,Appartement,2
95527,95700,8832,67.8,Maison,3
95572,95310,8833,32.25,Appartement,2
972205,97222,8834,73.69,Maison,4
972231,97229,8835,37.68,Appartement,2
973302,97300,8836,22.85,Appartement,1
01004,1500,8837,50.64,Appartement,2
01033,1200,8838,38,Appartement,1
01419,1710,8839,99.13,Maison,4
02173,2300,8840,92,Maison,4
02810,2600,8841,81.62,Appartement,4
04006,4260,8842,26.99,Appartement,1
04070,4000,8843,53.1,Appartement,2
04073,4400,8844,35.2,Appartement,2
04112,4100,8845,30.05,Appartement,1
04209,4200,8846,72.07,Appartement,2
04226,4400,8847,37.55,Appartement,2
06004,6600,8848,87.15,Appartement,4
06004,6600,8849,62.31,Appartement,2
06004,6160,8850,51.01,Appartement,2
06012,6240,8851,67.3,Appartement,3
06012,6240,8852,71.3,Appartement,3
06083,6500,8853,15.41,Appartement,2
06083,6500,8854,61.04,Appartement,3
06084,6370,8855,68.58,Appartement,3
06088,6300,8856,27.57,Appartement,2
06088,6300,8857,60.77,Appartement,4
06088,6000,8858,22.24,Appartement,1
06088,6200,8859,100.56,Maison,5
06103,6450,8860,32.98,Appartement,2
06104,6190,8861,17.13,Appartement,1
06149,6340,8862,106.78,Maison,3
06155,6220,8863,46.76,Appartement,2
06155,6220,8864,46.58,Appartement,3
06159,6230,8865,38.75,Appartement,2
06159,6230,8866,15.72,Appartement,1
06163,6430,8867,26.40,Appartement,1
07010,7100,8868,54.95,Appartement,3
07102,7500,8869,79.02,Appartement,3
07131,7200,8870,23.24,Maison,3
08385,8090,8871,25.72,Appartement,3
10323,10100,8872,77.73,Maison,3
13022,13260,8873,33.29,Appartement,2
13028,13600,8874,70.86,Maison,4
13028,13600,8875,52.3,Appartement,2
13201,13001,8876,44.87,Appartement,2
13201,13001,8877,75.1,Appartement,3
13201,13001,8878,20.10,Appartement,1
13202,13002,8879,35.12,Appartement,2
13202,13002,8880,30.83,Appartement,1
13203,13003,8881,27.77,Appartement,1
13204,13004,8882,63,Appartement,4
13204,13004,8883,63.74,Appartement,4
13204,13004,8884,36.31,Appartement,2
13206,13006,8885,18.80,Appartement,1
13208,13008,8886,29.81,Appartement,1
13208,13008,8887,85.2,Appartement,3
13208,13008,8888,101.76,Appartement,4
13208,13008,8889,72.28,Appartement,4
13208,13008,8890,85.02,Appartement,3
13208,13008,8891,75.93,Appartement,4
13208,13008,8892,51.9,Appartement,2
13209,13009,8893,90.74,Appartement,4
13210,13010,8894,17.80,Appartement,1
13213,13013,8895,80,Maison,4
13214,13014,8896,53.3,Appartement,3
14118,14000,8897,19.60,Appartement,1
14220,14800,8898,27.03,Appartement,1
14338,14510,8899,230.23,Maison,5
14701,14800,8900,38.25,Appartement,2
14715,14360,8901,26.02,Appartement,3
14715,14360,8902,35.4,Appartement,2
14754,14640,8903,26.61,Appartement,2
14754,14640,8904,30.96,Appartement,2
16015,16000,8905,32.89,Appartement,2
17028,17440,8906,37.7,Appartement,1
17230,17132,8907,39.81,Appartement,1
17274,17180,8908,55.2,Appartement,3
17274,17180,8909,42.79,Appartement,2
17300,17000,8910,89.27,Appartement,4
17300,17000,8911,90.62,Appartement,4
18033,18000,8912,35.07,Appartement,1
18033,18000,8913,37.9,Appartement,2
22106,22360,8914,39.71,Appartement,2
22278,22000,8915,41.62,Appartement,2
22325,22410,8916,78.12,Maison,3
25462,25300,8917,76.69,Appartement,4
25495,25220,8918,68.1,Appartement,4
26198,26200,8919,20,Appartement,2
26357,26790,8920,35.43,Maison,2
28110,28630,8921,88.35,Appartement,4
28213,28210,8922,50.79,Appartement,3
29019,29200,8923,110.05,Appartement,5
29019,29200,8924,99.11,Maison,4
29019,29200,8925,50.11,Appartement,2
29019,29200,8926,36,Appartement,1
30003,30220,8927,27.67,Appartement,3
30133,30240,8928,19.45,Appartement,1
30189,30000,8929,23.14,Appartement,1
30189,30000,8930,45,Appartement,2
30189,30000,8931,37.46,Appartement,2
31555,31200,8932,44.1,Appartement,2
31555,31500,8933,67.32,Appartement,3
31555,31000,8934,21.68,Appartement,1
31584,31340,8935,62.52,Appartement,3
33005,33510,8936,117.59,Maison,3
33009,33120,8937,23.90,Appartement,1
33029,33114,8938,82.57,Maison,4
33039,33130,8939,72.21,Appartement,4
33063,33000,8940,50.58,Appartement,2
33063,33000,8941,58.22,Appartement,3
33063,33200,8942,83.38,Appartement,4
33063,33300,8943,62.35,Appartement,3
33063,33200,8944,58.98,Appartement,3
33200,33185,8945,74.24,Maison,4
33214,33680,8946,30.52,Maison,3
33249,33310,8947,65.49,Appartement,3
33281,33700,8948,64.3,Appartement,5
33312,33290,8949,61.85,Appartement,3
33519,33320,8950,90.6,Maison,4
33522,33400,8951,20.66,Appartement,1
33522,33400,8952,20.07,Appartement,1
33527,33470,8953,97.27,Maison,4
34003,34300,8954,27.39,Appartement,2
34023,34540,8955,31.29,Appartement,1
34032,34500,8956,109.01,Appartement,5
34108,34110,8957,36.25,Appartement,2
34108,34110,8958,98.58,Maison,5
34157,34140,8959,65.85,Appartement,2
34172,34000,8960,184.2,Appartement,4
34172,34070,8961,38.84,Appartement,1
34217,34730,8962,107.27,Maison,5
34301,34200,8963,59.25,Appartement,2
35049,35260,8964,57.35,Appartement,4
35059,35520,8965,63.02,Appartement,3
35196,35310,8966,62.85,Appartement,3
35240,35650,8967,39.27,Appartement,1
35278,35760,8968,97.51,Appartement,5
35288,35400,8969,68.36,Appartement,2
35288,35400,8970,38.05,Appartement,2
37122,37300,8971,49.81,Appartement,2
38151,38130,8972,60.49,Appartement,3
38151,38130,8973,54.88,Appartement,1
38169,38600,8974,63.07,Appartement,4
38185,38000,8975,93.54,Appartement,4
38185,38000,8976,92.59,Appartement,3
38185,38000,8977,68.5,Appartement,4
38397,38330,8978,64.88,Appartement,3
40046,40600,8979,68.85,Appartement,3
40065,40130,8980,45.85,Appartement,2
40065,40130,8981,62.54,Appartement,4
40150,40550,8982,25.17,Appartement,3
40184,40200,8983,59.31,Appartement,3
40187,40660,8984,51.16,Appartement,3
40187,40660,8985,20.52,Appartement,1
40192,40000,8986,51.39,Appartement,2
40192,40000,8987,25.86,Appartement,1
40279,40990,8988,71.56,Appartement,3
40279,40990,8989,38.34,Appartement,2
40310,40140,8990,52,Appartement,2
40312,40220,8991,79.44,Appartement,4
41018,41000,8992,42.75,Appartement,2
41269,41100,8993,55.82,Appartement,3
42044,42500,8994,89.31,Maison,5
42052,42190,8995,101.7,Appartement,4
42092,42580,8996,91.42,Maison,4
42123,42420,8997,45.9,Appartement,2
42123,42420,8998,82.75,Appartement,4
42147,42600,8999,94.98,Appartement,1
42189,42230,9000,72.14,Appartement,3
42237,42650,9001,82.58,Appartement,3
42302,42290,9002,91.8,Appartement,4
43213,43620,9003,53.39,Appartement,2
44010,44740,9004,96.65,Maison,5
44055,44500,9005,34.89,Appartement,2
44055,44500,9006,40.87,Appartement,2
44055,44500,9007,57.35,Appartement,3
44055,44500,9008,58.17,Appartement,3
44055,44500,9009,40.62,Appartement,2
44069,44350,9010,80.68,Maison,4
44074,44610,9011,66.03,Appartement,3
44109,44300,9012,52.13,Appartement,2
44109,44300,9013,77.48,Maison,4
44109,44100,9014,65.5,Appartement,3
44109,44000,9015,68,Appartement,3
44135,44510,9016,33.65,Appartement,1
44135,44510,9017,90.95,Maison,5
44135,44510,9018,77.27,Maison,4
44154,44250,9019,28.46,Appartement,1
44162,44800,9020,80.6,Appartement,4
44184,44600,9021,45.18,Appartement,1
44204,44470,9022,50.1,Appartement,2
45232,45160,9023,92.61,Maison,4
45232,45160,9024,24.30,Appartement,1
45234,45000,9025,41.73,Appartement,2
45252,45300,9026,24.01,Appartement,1
46042,46000,9027,43,Appartement,2
47001,47000,9028,35.13,Appartement,2
49007,49100,9029,79.7,Appartement,4
49007,49000,9030,33.25,Appartement,1
49099,49300,9031,21.46,Appartement,1
49347,49125,9032,61.43,Appartement,3
50129,50470,9033,47.24,Appartement,2
50147,50200,9034,44.8,Appartement,2
51573,51430,9035,65.1,Appartement,4
52353,52800,9036,47.8,Appartement,2
53216,53300,9037,36.81,Appartement,2
54115,54250,9038,49.64,Appartement,2
54395,54000,9039,74.84,Appartement,4
54439,54425,9040,72.05,Appartement,3
54547,54500,9041,73.76,Appartement,5
56181,56290,9042,57.33,Appartement,4
59034,59710,9043,113.71,Appartement,5
59163,59170,9044,99.13,Appartement,1
59350,59800,9045,99.35,Appartement,3
59350,59000,9046,93.06,Appartement,4
59410,59370,9047,32.67,Appartement,1
59660,59780,9048,74.1,Appartement,3
60141,60500,9049,111.15,Appartement,5
60143,60240,9050,84.15,Maison,4
60159,60200,9051,21.71,Appartement,2
60382,60280,9052,52.68,Appartement,2
60382,60280,9053,30.50,Appartement,1
62108,62600,9054,32.84,Appartement,1
62108,62600,9055,58,Appartement,3
62160,62200,9056,164.6,Maison,4
65168,65120,9057,33.98,Appartement,2
66124,66120,9058,44.24,Appartement,2
69009,69480,9059,83.65,Maison,4
69034,69300,9060,91.34,Maison,4
69283,69780,9061,97.12,Maison,5
69381,69001,9062,67.2,Appartement,3
69382,69002,9063,123.35,Appartement,4
69382,69002,9064,175.28,Appartement,4
69385,69005,9065,25.50,Appartement,1
69389,69009,9066,40.05,Appartement,2
70311,70300,9067,117,Appartement,4
70447,70190,9068,92.78,Appartement,4
70550,70000,9069,18.54,Appartement,1
72003,72700,9070,54.46,Appartement,2
72181,72000,9071,61.91,Appartement,3
74014,74300,9072,15.05,Appartement,1
74160,74230,9073,22.20,Appartement,1
74173,74120,9074,62.43,Appartement,3
74236,74170,9075,12.18,Appartement,1
75101,75001,9076,47.02,Appartement,2
75101,75001,9077,48.01,Appartement,2
75102,75002,9078,54.39,Appartement,2
75102,75002,9079,28.34,Appartement,1
75103,75003,9080,17.87,Appartement,1
75104,75004,9081,30.96,Appartement,1
75105,75005,9082,48.43,Appartement,2
75105,75005,9083,24.91,Appartement,2
75106,75006,9084,28.11,Appartement,1
75106,75006,9085,45.33,Appartement,2
75107,75007,9086,31.77,Appartement,1
75107,75007,9087,75.03,Appartement,3
75107,75007,9088,43.49,Appartement,2
75108,75008,9089,81.52,Appartement,3
75109,75009,9090,57.91,Appartement,3
75109,75009,9091,70.69,Appartement,3
75109,75009,9092,38.22,Appartement,2
75110,75010,9093,33.56,Appartement,3
75110,75010,9094,111.05,Appartement,4
75111,75011,9095,26.50,Appartement,2
75111,75011,9096,35.5,Appartement,2
75112,75012,9097,42.12,Appartement,3
75112,75012,9098,36.47,Appartement,2
75112,75012,9099,34.72,Appartement,2
75112,75012,9100,69.87,Appartement,4
75113,75013,9101,20.59,Appartement,1
75113,75013,9102,62.95,Appartement,3
75114,75014,9103,90.18,Appartement,3
75114,75014,9104,54.45,Appartement,3
75115,75015,9105,43.01,Appartement,2
75115,75015,9106,62.75,Appartement,3
75115,75015,9107,40.33,Appartement,2
75115,75015,9108,49.63,Appartement,2
75115,75015,9109,29.89,Appartement,2
75115,75015,9110,100.08,Appartement,4
75115,75015,9111,28.76,Appartement,2
75116,75016,9112,75.5,Appartement,3
75116,75016,9113,47.63,Appartement,2
75116,75016,9114,133.68,Appartement,5
75117,75017,9115,37.48,Appartement,2
75117,75017,9116,27.66,Appartement,2
75117,75017,9117,65.7,Appartement,3
75117,75017,9118,24.87,Appartement,1
75117,75017,9119,52.63,Appartement,3
75117,75017,9120,64.92,Appartement,3
75117,75017,9121,50.22,Appartement,2
75118,75018,9122,29.32,Appartement,2
75118,75018,9123,52.61,Appartement,3
75118,75018,9124,41.41,Appartement,2
75118,75018,9125,32.52,Appartement,2
75118,75018,9126,28.90,Appartement,2
75119,75019,9127,40.74,Appartement,2
75119,75019,9128,54.86,Appartement,3
75119,75019,9129,35.4,Appartement,2
75119,75019,9130,40.08,Appartement,1
75120,75020,9131,64.77,Appartement,3
75120,75020,9132,105.4,Appartement,5
75120,75020,9133,35.85,Appartement,1
75120,75020,9134,52.09,Appartement,2
76351,76600,9135,61.49,Appartement,3
76351,76600,9136,102.85,Appartement,3
77005,77410,9137,89.63,Maison,4
77018,77700,9138,55.9,Appartement,3
77037,77590,9139,87.99,Appartement,3
77067,77240,9140,116.18,Maison,6
77108,77500,9141,36.93,Appartement,2
77111,77700,9142,75.35,Appartement,4
77122,77380,9143,50.16,Appartement,3
77122,77380,9144,108.6,Appartement,5
77152,77190,9145,64.81,Appartement,3
77215,77220,9146,75.3,Maison,4
77243,77400,9147,18.56,Appartement,1
77243,77400,9148,141.5,Appartement,5
77284,77100,9149,64.79,Appartement,3
77284,77100,9150,81.6,Appartement,3
77284,77100,9151,53.24,Appartement,2
77285,77350,9152,138.96,Maison,7
77296,77550,9153,35.95,Appartement,1
77305,77130,9154,96.57,Maison,5
77316,77250,9155,100.32,Maison,5
77318,77163,9156,38.42,Appartement,1
77350,77330,9157,115.61,Maison,5
77378,77310,9158,90.87,Appartement,3
77393,77540,9159,43.15,Appartement,4
77470,77220,9160,43.68,Appartement,2
78073,78390,9161,68.34,Appartement,3
78126,78170,9162,62.48,Appartement,3
78208,78990,9163,34.92,Appartement,1
78297,78280,9164,41.32,Appartement,2
78350,78430,9165,80.23,Appartement,4
78358,78600,9166,56.29,Appartement,3
78401,78250,9167,104.04,Maison,6
78423,78180,9168,98.07,Appartement,5
78498,78300,9169,58.33,Appartement,3
78498,78300,9170,73.28,Appartement,3
78498,78300,9171,61.98,Appartement,3
78517,78120,9172,57.6,Appartement,2
78586,78500,9173,66.61,Maison,4
78621,78190,9174,81.27,Appartement,4
78646,78000,9175,110.18,Appartement,6
78646,78000,9176,25.06,Appartement,1
80021,80090,9177,68.03,Appartement,4
80021,80090,9178,68.25,Appartement,4
80021,80080,9179,119.34,Maison,5
80533,80350,9180,19,Appartement,2
80649,80120,9181,43.18,Maison,3
82037,82300,9182,46.52,Appartement,2
83009,83150,9183,23.39,Appartement,1
83009,83150,9184,24.02,Maison,1
83009,83150,9185,33.98,Appartement,1
83019,83230,9186,28.67,Appartement,1
83049,83390,9187,52.8,Appartement,3
83062,83130,9188,92.43,Appartement,5
83070,83980,9189,25.80,Appartement,2
83071,83250,9190,26.72,Appartement,2
83118,83700,9191,33.33,Appartement,1
83126,83500,9192,67.51,Appartement,3
83129,83140,9193,58.35,Appartement,3
84056,84150,9194,35.25,Appartement,2
85047,85300,9195,112.17,Appartement,4
85092,85200,9196,58.59,Appartement,3
85092,85200,9197,58.93,Appartement,3
85163,85330,9198,56.55,Appartement,2
85222,85800,9199,70.02,Maison,3
85234,85160,9200,48.9,Maison,2
85288,85440,9201,24.04,Appartement,2
86194,86000,9202,109.67,Appartement,5
88114,88140,9203,30,Appartement,1
88160,88000,9204,44.84,Appartement,2
88196,88400,9205,44.46,Appartement,2
88372,88110,9206,32.2,Appartement,2
88383,88200,9207,69.59,Appartement,3
88465,88150,9208,90.52,Appartement,3
91021,91290,9209,69.7,Appartement,4
91103,91220,9210,27.07,Appartement,1
91161,91380,9211,72.45,Appartement,3
91174,91100,9212,67.5,Appartement,3
91228,91080,9213,130.55,Maison,6
91347,91310,9214,47.63,Appartement,5
91377,91300,9215,77.86,Appartement,4
91377,91300,9216,106.35,Appartement,5
91425,91310,9217,46.03,Appartement,2
91425,91310,9218,54.77,Appartement,3
91468,91540,9219,77.14,Maison,4
91511,91740,9220,52.99,Appartement,3
91514,91480,9221,67.83,Appartement,4
91552,91180,9222,50.04,Appartement,3
91645,91370,9223,32.22,Appartement,1
91657,91270,9224,65.31,Appartement,3
91659,91100,9225,47.6,Appartement,2
91661,91140,9226,49.17,Appartement,2
91691,91330,9227,57.78,Appartement,3
92004,92600,9228,57.77,Appartement,3
92012,92100,9229,139.17,Appartement,4
92019,92290,9230,100.1,Appartement,5
92023,92140,9231,100.88,Maison,3
92025,92700,9232,34.06,Appartement,2
92026,92400,9233,128.3,Maison,4
92026,92400,9234,21.22,Appartement,4
92035,92250,9235,52.59,Appartement,2
92035,92250,9236,37.97,Appartement,2
92036,92230,9237,21.42,Appartement,1
92040,92130,9238,46.4,Appartement,3
92040,92130,9239,82.16,Appartement,4
92040,92130,9240,31.46,Appartement,2
92046,92240,9241,63.73,Appartement,3
92049,92120,9242,32.25,Appartement,2
92062,92800,9243,14.87,Appartement,1
92062,92800,9244,40.08,Appartement,2
92063,92500,9245,52.61,Appartement,3
92063,92500,9246,22.25,Appartement,2
92063,92500,9247,55.18,Appartement,4
92077,92410,9248,65.67,Appartement,1
93001,93300,9249,29.28,Appartement,2
93031,93800,9250,61.03,Appartement,3
93031,93800,9251,23.19,Appartement,1
93045,93260,9252,20.31,Appartement,2
93048,93100,9253,100.5,Appartement,3
93048,93100,9254,76.54,Appartement,4
93048,93100,9255,59.55,Appartement,4
93049,93360,9256,66.85,Appartement,3
93049,93360,9257,159.91,Maison,5
93049,93360,9258,72.89,Appartement,3
93055,93500,9259,44.91,Appartement,3
93061,93310,9260,41.98,Appartement,2
93064,93110,9261,54.66,Appartement,2
93066,93200,9262,45.68,Appartement,3
93066,93200,9263,44.86,Appartement,2
93077,93250,9264,53.44,Appartement,2
94002,94140,9265,118.02,Appartement,3
94002,94140,9266,53.93,Appartement,2
94022,94600,9267,47.7,Appartement,2
94038,94240,9268,68.56,Appartement,3
94043,94270,9269,86,Appartement,4
94043,94270,9270,61.28,Appartement,3
94043,94270,9271,18.09,Appartement,1
94043,94270,9272,57.87,Appartement,2
94046,94700,9273,77.89,Appartement,4
94073,94320,9274,63.66,Appartement,3
94078,94190,9275,34.65,Appartement,3
94079,94350,9276,72.1,Appartement,3
94081,94400,9277,51,Appartement,2
95051,95250,9278,71.5,Maison,5
95127,95800,9279,18.94,Appartement,1
95127,95800,9280,38.78,Appartement,1
95219,95120,9281,89.39,Appartement,5
95306,95220,9282,84.51,Appartement,4
95428,95160,9283,35.97,Appartement,2
95563,95320,9284,34.36,Appartement,2
95598,95230,9285,28.31,Appartement,1
95598,95230,9286,37.38,Appartement,2
95598,95230,9287,98.11,Maison,4
